Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2013,4103,4106,17625,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",HOLSTEN REAL ESTATE DEVELOPMENT & MANAGEMENT CORP
2016,4077,7551,16875,MR.,FRANK,J.,CORTESE,,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",HEAT & FROST INSULATORS/ABESTOS WORKERS LOCAL 17
2021,3847,10183,48745,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"BELONG GAMING, LLC"
2020,3833,21040,44507,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),SALESFORCE.COM
2015,11561,12181,24782,MR.,PETER,,EISENBERG,,CLARK STREET DEVELOPMENT,"CSD SIX CORNERS, LLC"
2015,4315,7831,24702,MR.,TERRY,G,HILLARD,,"HILLARD HEINTZE, LLC",MICROSOFT SERVICES
2021,3847,10183,48753,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"WESTON, RICHARD AND LAUREN TAMM"
2021,16542,25019,48768,MR.,ANTHONY,B,BRUNO,,DEVELOPMENT SERVICES CORP,ADALINA CHICAGO
2021,19001,25018,48750,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,GW LOGAN SQUARE LLC
2021,24609,24827,48769,MR.,ROBERT,,CHARLES,,"STRATEGIC PRECISION MANAGEMENT, INC","DIGITAL REALTY TRUST, LP"
2014,4822,7545,16865,MR.,MARK,,BROWN,,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","GOLDMAN SACHS ASSET MANAGEMENT, L.P."
2020,4155,4519,24650,MR.,THOMAS,J,MURPHY,ESQ,"THOMAS J. MURPHY, P.C.",NORFOLK SOUTHERN CORP.
2015,5964,10061,19641,MR.,JEFFREY,A,GLASS,,"CAPITOL CONSULTING GROUP ILLINOIS, LLC",VERIZON CORPORATION AND AFFILIATED COMPANIES
2015,4007,4134,12354,MR.,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.",CVS CAREMARK CORP
2013,3809,7563,12489,MR.,MICHAEL,J,DILORENZO,,"FOLEY & LARDNER, LLP",MERCURY SKYLINE YACHT CHARTERS
2014,9481,4673,18742,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER US LLP,MAXIM'S CHICAGO RESTAURANT PARTNERS
2019,20546,10922,46620,MR.,RONALD,S,COPE,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",ITEX
2014,3890,10501,12305,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.",UNIVERSITY OF CHICAGO
2013,3795,7584,20242,MR.,JOHN,T,O'CONNELL,,JOHN  T. O'CONNELL,LOMBARDAR CORP
2015,4157,4737,23730,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,CEDAR STREET COMPANIES
2021,19002,25018,48764,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,CENTER COURT DEVELOPMENT LLC C/O KAMAU MURRAY
2019,13202,10922,46865,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",OP ESPORTS INC.
2013,7401,7282,20041,,KERISSA,,MARKIEWICZ,,LIGHTEN-GALE LLC D/B/A/ LIGHTEN-GALE GROUP,A SAFE HAVEN FOUNDATION
2020,15081,21040,28722,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),HSC PLAZA AND BUILDING OPERATIONS LLC
2015,3863,4298,13838,MR.,GEOFFREY,,DICKINSON,,S.B. FRIEDMAN & CO.,RESURRECTION MEDICAL CENTER
2017,3845,16743,37349,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"2448 N. LINCOLN, LLC"
2015,8162,12085,23921,MR.,GERY,J.,CHICO,,"CHICO & NUNES, P.C.","ROSEBUD RESTAURANTS, INC."
2017,4074,4689,12861,MR.,TERRY,W,TEELE,,THE RORY GROUP,BENCHMARK
2021,20801,10183,48039,MR.,KARL,,CAMILLUCCI,,TAFT STETTINIUS & HOLLISTER LLP,"BRIDGE DEVELOPMENT PARTNERS, LLC"
2019,3753,23665,34982,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","THE COMMUNITY BUILDERS, INC."
2015,3877,7561,17341,MR.,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.",MONDELEZ GLOBAL LLC
2017,18701,19241,28722,MS.,HEATHER WAY,,KITZES,,"CHICAGO CUBS BASEBALL CLUB, LLC",HSC PLAZA AND BUILDING OPERATIONS LLC
2020,19361,19821,40121,,MONICA,R,SEKULICH,,DP FOX VENTURES,FOX FORD LINCOLN MIDWEST LLC
2016,4348,11781,31243,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,NAOKO FUKUSHIMA
2018,5861,12045,42980,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"KMEID, WASSIM"
2021,24928,24381,46822,MR.,JOHN,C,FICARA,,CRESCO LABS,CRESCO LABS LLC
2021,19002,25018,48758,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,LAWRENCE INVESTMENT PARTNERS LLC C/O MATT WELKE
2016,4157,4737,30204,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,BLUE STAR ACQUISITIONS
2019,19002,4281,46638,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,NINA CATALANO
2017,4318,7430,18062,MR.,THOMAS,A,MANION,,"RORY GROUP, LLC.","K-PLUS ENGINEERING, LLC."
2018,19001,4281,45844,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,CLARK APARTMENTS LLC C/O ROBERT & JOHN MANGAN
2017,4074,4689,13087,MR.,TERRY,W,TEELE,,THE RORY GROUP,F. H. PASCHEN
2015,4348,11781,23403,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,CHICAGO DEVELOPMENT PARTNERS LLC
2014,3852,4673,17247,MR.,ROBERT,H,GOLDMAN,,DLA PIPER US LLP,"MESA DEVELOPMENT, LLC"
2013,6181,4705,15910,MS.,YAFAWN,,SMITH,,COMCAST,COMCAST
2015,4242,4610,24761,,SAMUEL,,PANAYOTOVICH,,"B-P CONSULTANTS, INC.",ILLINOIS GAMING MACHINE OPERATORS ASSOCIATION
2019,18603,22761,46909,MS.,ERIN,,CABONARGI,,HIBERNIAN ADVISORS,ACRES TRUCK PARKING
2014,4397,6608,22902,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE,ROBERT HOLLENDER
2016,12281,13522,28301,,MICHELLE,,CARABALLO,,"WAL-MART STORES, INC.","WAL-MART STORES, INC."
2015,4826,7546,12433,MS.,FREDA,,WANG,,"GOLDMAN, SACHS & CO.","GOLDMAN, SACHS & CO"
2013,4160,7101,12554,,EDWARD,J,KUS,ESQ,SHEFSKY & FROELICH LTD.,FMG HOLDINGS LLC
2016,5861,13541,32652,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","RZEPCZYNSKI, GREG"
2019,3751,23665,24491,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2019,21641,23384,45628,,CHARLES,,PECK,,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A."
2019,3962,17222,45812,MR.,CHRIS,A,LEACH,,AKERMAN LLP,FADE LOUNGE LLC
2021,19002,25018,48762,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,STAN M LAZAR TRUST
2013,6842,7829,20086,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",METROPOLIS INVESTMENT HOLDINGS
2016,3782,11521,21112,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.","ML REALTY PARTNERS, LLC"
2014,5861,10441,24044,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,PARKER KIMBALL LLC
2018,3911,22783,36443,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",COUNTY OF COOK
2021,19002,25018,48765,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,KINGSLEY HOLDINGS LLC C/O OMAR MUNANTE
2015,3753,12001,25341,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",THE SALVATION ARMY
2017,18661,19001,38361,,CRAIG,,SILLIMAN,,VERIZON,VERIZON
2014,4202,10191,20302,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",OVERHILL DEVELOPMENT
2014,4310,7262,16901,MR.,KEITH,J,KELLEHER,,SEIU HEALTH CARE IL/IN,SEIU HEALTH CARE IL/IN
2018,22821,22781,44638,,KATHLEEN,,STRAND,,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION
2013,4053,7426,16751,MR.,JAMES,S,ALEXANDER,,"WELLS FARGO SECURITIES, LLC","WELLS FARGO SECURITIES, LLC"
2015,10821,12067,23061,MR.,JAMES,R,WATSON,,ILLINOIS PETROLEUM COUNCIL,ILLINOIS PETROLEUM COUNCIL
2017,3740,7081,34307,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","ANDELL, INC."
2021,19002,25018,48763,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,3817 N ASHLAND LLC C/O ROB KRUEGER & ADAM FRIEDBERG
2020,3903,20961,16389,,PHOEBE,S,SELDEN,,"ACACIA FINANCIAL GROUP, INC.","ACACIA FINANCIAL GROUP, INC."
2013,3890,7555,12478,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.",JOHN BUCK CO.
2013,4024,7581,13332,MR.,ANTHONY,W,DOBBINS,,UNISYS CORPORATION,UNISYS CORPORATION
2019,3743,12085,28697,MR.,MARCUS,J.,NUNES,,"CHICO & NUNES, P.C.",THE PEOPLES GAS LIGHT AND COKE COMPANY
2015,4150,12072,16847,MS.,JAN,,STARR,,JAN STARR,PLS FINANCIAL SERVICES
2017,16041,5701,34001,,DENNIS,,PEDRELLI,,"AMI GROUP, LLC","CHICAGO PARKING METERS, LLC"
2021,19002,25018,48761,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,MICHAEL MARKS
2014,5861,10441,24045,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,1518 N ASTOR LLC
2017,13282,15962,36762,,MADELEINE,R,HILL,,MADELEINE HILL,PROPERTY CONSULTANTS
2017,10821,11461,23081,MR.,JAMES,R,WATSON,,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE
2018,11421,18361,37281,MR.,KRISTOPHER,J.,ANDERSON,,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION
2020,4202,4384,46892,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,FERN HILL COMPANY
2017,9381,10203,21002,MR.,ADRIAN,,GUERRERO,,UNION PACIFIC RAILROAD,UNION PACIFIC RAILROAD
2018,4169,21003,45853,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),"UPTOWN HM INVESTMENTS, LLC"
2021,19001,25018,48754,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,THE SALVATION ARMY
2016,12961,4711,17963,MR.,GERALD,,ALDER,,REYES KURSON,"ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2016,9081,10065,28827,MR.,G. A.,,FINCH,,"HOOGENDOORN & TALBOT, LLP","""I AM"" TEMPLE OF CHICAGO INC."
2018,14121,10183,34734,OTHER,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"R.M. CHIN AND ASSOCIATES, INC."
2014,4157,4737,22172,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,STONEWATER ONE NORTH STATE FUNDING LLC
2015,4081,4711,23403,MR.,VICTOR,H,REYES,,REYES KURSON,CHICAGO DEVELOPMENT PARTNERS LLC
2018,18181,16802,17963,MR.,JOHN,R,DALEY,,"REYES KURSON, LTD.","ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2017,20222,20649,41325,,MATTHEW,,GLIBBERY,,SAP PUBLIC SERVICES,SAP PUBLIC SERVICES
2018,9382,4384,41298,MS.,TALAR,,BERBERIAN,,THOMPSON COBURN LLP,MOCERI + ROSZAK
2017,3833,12064,34936,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"RESTORATION HARDWARE, INC"
2019,24422,24682,47167,,EVA,,SIEKIERSKI,,CHEYNE CAPITAL,CHEYNE CAPITAL
2013,3877,7561,12044,,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.","WENDELLA SIGHTSEEING CO., INC"
2021,3847,10183,48749,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"WARMS, ALAN K."
2018,16741,4625,41893,MS.,JULIE,,DERRIG,,THE HAYMARKET GROUP LTD.,SISTERS OF THE RESURRECTION
2018,8162,12085,34426,MR.,GERY,J.,CHICO,,"CHICO & NUNES, P.C.",LODGE MANAGEMENT GROUP
2015,6043,12086,12404,,RICHARD,,CARBONARA,,RICHARD CARBONARA,CISCO SYSTEMS
2018,18461,19081,25041,,JOHN,,D'ALESSANDRO,60602,"JLD CONSULTING GROUP, LLC",CLEAR
2013,7081,4742,13145,MS.,KATE,,KEMKER,,UNISYS CORP.,UNISYS CORP.
2014,5102,10368,14741,MR.,THOMAS,,HOENE,,"SENSYS NETWORKS, INC.",CHICAGO DEPARTMENT OF TRANSPORTATION (CDOT)
2019,5861,23601,47089,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","SKIDELSKY, ALAN"
2017,14641,11521,33301,MRS.,AMY,,DEGNAN,,"DALEY AND GEORGES, LTD.",MATT FORTE
2017,14103,16561,28923,MR.,MALCOLM,,WEEMS,,MALCOLM WEEMS,VMWARE
2020,24141,25061,47617,MS.,LAURIE,R,GLENN,,LAURIE GLENN,PASH
2018,22221,13884,28642,,LUIS,A.,ANDRADE,,ILLINOIS HOSPITAL ASSOCIATION,ILLINOIS HOSPITAL ASSOCIATION
2015,3811,7549,12535,,VICTOR,,ROBERSON,,"GOVERNMENTAL-BUSINESS CONSULTING GROUP, LLC",DELOITTE CONSULTING LLP
2021,6104,12085,48766,,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.","RED VAN CONSTRUCTION, INC."
2019,13601,13885,15921,,JEFF,,ROCK,,DUNCAN PARKING TECHNOLOGIES,"DUNCAN PARKING TECHNOLOGIES, INC."
2016,3845,13944,27674,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"LG DEVELOPMENT GROUP, LLC"
2013,3899,5661,12087,,KEVIN,,CONLON,,"CONLON & DUNN PUBLIC STRATEGIES, INC","CRICKET COMMUNICATIONS, INC"
2013,5107,4956,12642,MR.,MARLOW,H.,COLVIN,,COMED,COMED
2020,6104,12085,44121,MR.,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.","CSX TRANSPORTATION, INC."
2019,3833,21003,21172,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),RIVERVIEW REALTY PARTNERS
2014,4003,4360,12276,MR.,SCOTT,E,SAEF,,"SIDLEY AUSTIN, LLP",YMCA OF METROPOLITAN CHICAGO
2013,3956,4313,12202,MR.,PHILLIP,M,CULPEPPER,,"SAMUEL A. RAMIREZ & CO., INC.","SAMUEL A RAMIREZ & CO., INC."
2018,15081,21003,41268,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),THE LATIN SCHOOL OF CHICAGO
2016,3779,4134,13793,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",ARCHER DANIELS MIDLAND
2017,3975,7402,16746,,CABRAY,,HAINES,,"BARCLAYS CAPITAL, INC.","BARCLAYS CAPITAL, INC."
2013,4068,4429,17044,MS.,DONNA,J,PUGH,,"FOLEY & LARDNER, LLP",UNITED CENTER JOINT VENTURE
2019,3984,22961,13810,MR.,RICHARD,M,ERICKSON,,AT&T,AT&T ILLINOIS
2015,6842,12111,24481,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",ENWAVE CHICAGO
2014,11181,11721,16847,MR.,MATTHEW,M,SWENTKOFSKE,,PLS FINANCIAL SERVICES INC,PLS FINANCIAL SERVICES
2020,24788,25103,47652,,ALEXANDER,R,DOMANSKIS,,"BOODELL & DOMANSKIS, LLC",MVAH STATES HOLDING LLC
2018,5964,20956,19641,MR.,JEFFREY,A,GLASS,,"CAPITOL CONSULTING GROUP ILLINOIS, LLC",VERIZON CORPORATION AND AFFILIATED COMPANIES
2014,3796,4486,19302,MR.,CHRISTOPHER,,COCHRAN,,US BANCORP,U.S. BANK MUNICIPAL SECURITIES GROUP
2016,5861,13541,34181,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","O'SHEA, PAUDIE"
2020,4246,10183,22841,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,THE PIZZUTI COMPANIES
2018,18883,21038,40661,,PERICLES,,ABBASI,,THE PERICLES ORGANIZATION,ONEAL BARSIN INC
2016,5861,13541,32641,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","WICKLANDER, JOE"
2019,3744,21361,46637,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,JPMORGAN CHASE HOLDINGS LLC
2019,5361,21961,42901,MR.,JAY,,BEASLEY,,MP2 ENERGY,MP2 ENERGY
2020,17642,18221,36941,MR.,TODD,,BAILEY,,HUNTINGTON BANK,HUNTINGTON BANK
2018,20362,17421,42744,,LISA,,DUARTE,,FORDE LAW OFFICES LLP,THE BACKYARD AXE THROWING LEAGUE
2014,9743,8381,22401,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER & BOROVICKA GOVERNMENT SOLUTIONS, LLC","MEDMAR, INC."
2013,3971,7721,12036,MR.,MICHAEL,J,SMALE,,INCAPITAL LLC,INCAPITAL LLC
2018,11524,21017,26081,MR.,YEHIEL,,KALISH,,"S4 GROUP, LLC",COMMUNITY BLIGHT SOLUTIONS
2016,4010,12064,22135,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),"STRS L3 ACQ3, LLC"
2018,3744,21361,16918,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"LIVE NATION WORLDWIDE, INC. (FKA CLEAR CHANNEL ENTERTAINMENT)"
2014,6524,6861,21523,MR.,ALLEN,F,JOHNSON,,MACROSTIE HISTORIC ADVISORS LLC,SOUTH STREET CAPITAL LLC
2020,4318,7430,41796,MR.,THOMAS,A,MANION,,"RORY GROUP, LLC.",PAN OCEANIC
2018,14121,10183,43124,OTHER,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,TACTICAL SECUIRTY CHICAGO LLC
2021,3845,25569,46422,,ROLANDO,R,ACOSTA,ACOSTA,"ACOSTA EZGUR, LLC",DDG PARTNERS
2021,4010,21003,48774,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),FULTON STREET CO.
2013,6842,7829,13417,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC","LAKESHORE EAST, LLC"
2021,25227,25626,48617,,LIZ,,BUTLER,,ELROD FRIEDMAN LLP,"RDM DEVELOPMENT AND INVESTMENTS, LLC"
2021,19861,21085,48771,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC",JENNIFER EISENBERG AND LOGAN STILLWELL
2021,9481,21003,48183,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),LINCOLN PROPERTY COMPANY
2017,6825,16464,35661,,AMY,,KURSON,,"REYES KURSON, LTD.",MEGABUS USA LLC
2019,14481,21281,30641,MR.,DJAVAN,,CONWAY,,"CONWAY CONSULTING GROUP, INC.","UBER TECHNOLOGIES, INC."
2018,14921,13950,26103,,PATRICK,,CAREY,,MCGUIREWOODS CONSULTING,WISCONSIN ENERGY CORPORATION
2018,5861,12045,44181,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"LIU, KAM"
2017,12441,16681,20668,MR.,JACK,,QUINN,,EXXON MOBIL CORP.,EXXON MOBIL CORP.
2014,4304,7552,21026,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC",TD DOUROS MCD LLC
2018,21201,21701,42681,MR.,CHARLES,W,SACKLEY,,ATOS PUBLIC SAFETY LLC,ATOS PUBLIC SAFETY LLC
2016,4193,13950,26561,MR.,JOHN,F,DUNN,,MCGUIREWOODS CONSULTING,LUXE VALET
2019,3833,21003,24698,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),BEACON CAPITAL PARTNERS LLC
2014,4397,6608,22903,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE,BERGER DEVELOPMENT LTD
2020,11493,13967,27861,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",CAMELOT EDUCATION
2021,9481,21003,48282,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),"CHEDID PROPERTIES, LLC"
2018,4068,10279,39023,MS.,DONNA,J,PUGH,,FOLEY & LARDNER LLP,"CRATE & BARREL HOLDINGS, INC."
2017,4072,13967,15781,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",ELECTRONIC KNOWLEDGE INTERCHANGE
2018,4171,7401,16744,,SOTIRIOS (SAM),A,BOUMIS,,"SCOFES & ASSOCIATES CONSULTING, INC",DOUGLAS J SCHOOLS/INSTITUTES ON BEHALF OF CLARK STREET SCHOOL SYSTEM D/B/A AVEDA INSTITUTE OF CHICAGO
2021,4010,21003,47406,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),FRED EYCHANER (NEWSWEB)
2016,3847,10183,32722,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,BIOMAT USA
2016,4298,8141,23281,MR.,JOHN,J,LAWLOR,,DENTON US LLP,BD CHICKENBONE LLC
2018,20601,10276,21089,,CHRISTOPHER,,BERGSTROM,,J.P. MORGAN SECURITIES LLC,J.P. MORGAN SECURITIES LLC
2014,4293,4883,12844,MR.,DAVID,J,MEHIGAN,,"RAYMOND JAMES & ASSOC., INC.",RAYMOND JAMES
2018,3753,22801,20607,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",CHICAGO SOUTHWEST DEVELOPMENT CORPORATION
2013,3962,7555,21344,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.","HEARTLAND CAFE, LLC"
2021,25326,24913,47356,MS.,KIMBERLY,,LEUNG,,"CHINESE AMERICAN SERVICE LEAGUE, INC","CHINESE AMERICAN SERVICE LEAGUE, INC."
2019,12061,24001,46812,MR.,MYER,A,BLANK,,"FISK KART KATZ REGAN, LTD.",ERIC GUTIERREZ
2014,5721,6121,20995,MR.,GENE,C,SCHULTER,,"GENE SCHULTER GROUP, INC",WORKDAY
2017,3864,12085,29821,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, P.C.",ESPERANZA HEALTH CENTERS
2021,4010,21003,47232,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),EXPERIENTIAL CAPITAL GROUP
2018,3890,18621,42865,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,CARVANA
2018,19361,19821,40121,,MONICA,R,SEKULICH,,DP FOX VENTURES,FOX FORD LINCOLN MIDWEST LLC
2013,4050,4409,12452,,GERARDO,,REYES,,GERARDO REYES,"HUMANA, INC."
2017,3855,4654,21078,MR.,MARK,E,LESTER,,"JPMORGAN CHASE BANK, NA","JP MORGAN CHASE BANK, NA"
2019,24624,24844,47290,,MACADAM,,GLINN,,M. A. MORTENSON COMPANY,M. A. MORTENSON COMPANY
2021,9481,21003,48774,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),FULTON STREET CO.
2019,5823,23424,45666,,MAURICE,,CAMPBELL,,BNY MELLON,BNY MELLON
2018,18421,19061,44640,MR.,MATTHEW,T,DATTILO,,"SIMPSON DATTILO, LLC","ROSATI'S FRANCHISING, INC."
2016,4348,11781,31624,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,RUSSLAND CAPITAL GROUP -- SOUTH LOOP LLC
2021,9481,21003,48777,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),PACIFIC REACH
2017,4068,10283,17044,MS.,DONNA,J,PUGH,,FOLEY & LARDNER LLP,UNITED CENTER JOINT VENTURE
2021,25325,25626,48770,MR.,BENJAMIN,L,SCHUSTER,,ELROD FRIEDMAN LLP,UI LABS D/B/A MXD USA
2016,3970,7553,12638,MR.,SEAN,,MCGOWAN,,"TAWANI ENTERPRISES, INC.",TAWANI ENTERPRISES INC
2015,13042,13221,27301,,MARK,,GRAZMAN,,GHFITLAB,GHFITLAB
2015,3811,7549,11764,,VICTOR,,ROBERSON,,"GOVERNMENTAL-BUSINESS CONSULTING GROUP, LLC","AMERICASH LOANS, LLC"
2013,3779,4134,11712,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.","VAN WAGNER CHICAGO, LLC"
2019,15081,21003,47505,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"ROOSEVELT/CLARK PARTNERS, LLC"
2021,4010,21003,48775,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),"ANDY'S FROZEN CUSTARD, INC."
2016,3867,4138,21079,MR.,MARTIN,L,RITTER,,CHICAGO TEACHERS UNION,CHICAGO TEACHERS UNION
2017,10241,15421,28642,,FRED,,LEBED,,ILLINOIS HOSPITAL ASSOCIATION,ILLINOIS HOSPITAL ASSOCIATION
2021,9481,21003,48776,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),VISTA PROPERTY HOLDINGS
2021,3845,25569,48772,,ROLANDO,R,ACOSTA,ACOSTA,"ACOSTA EZGUR, LLC","MF/CHG II, LLC 1415 W. MORSE LLC"
2021,4010,21003,48773,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),FERN HILL
2017,3845,16743,41804,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"PINE GROUP, LLC"
2021,25227,25626,41265,,LIZ,,BUTLER,,ELROD FRIEDMAN LLP,NORTHPOINT DEVELOPMENT
2015,3811,7549,12536,,VICTOR,,ROBERSON,,"GOVERNMENTAL-BUSINESS CONSULTING GROUP, LLC",HOWARD & HOWARD ATTORNEYS PLLC
2021,4397,12107,47718,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,ALEJANDRA AREVALO
2013,4286,4656,12970,,DANIEL,,YOUNGMAN,,URS CORP.,URS
2017,16981,17661,35901,,SAMANTHA,,PODGORNY,9062633,RUBICON GLOBAL,RUBICON GLOBAL
2016,4219,12109,24664,MR.,MARK,S,LENZ,,FISHER COHEN WALDMAN SHAPIRO LLP,"PREFERRED - HALSTED, LLC"
2016,3826,7561,22904,MR.,THOM,M,SERAFIN,,"SERAFIN & ASSOCIATES, INC.","WALMART STORES, INC."
2019,4202,4384,47086,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,ZS DEV PEORIA GREEN LLC
